timestamp,latitude,longitude,heading,bearing,speed,satnum,distance
1664608449.6217074,0,0,297.34,0,0,0,0
1664608449.7211802,0.0,0.0,297.33,28.38245498106639,0,0,0
1664608449.8221548,0.0,0.0,298.13,28.38245498106639,0,0,0
1664608449.9230108,0.0,0.0,297.54,28.38245498106639,0,0,0
1664608450.0217977,0.0,0.0,296.41,28.38245498106639,0,0,0
1664608450.1209753,0.0,0.0,297.84,28.38245498106639,0,0,0
1664608450.2213647,0.0,0.0,295.88,28.38245498106639,0,0,0
1664608450.3224995,0.0,0.0,297.19,28.38245498106639,0,0,0
1664608450.4211984,0.0,0.0,297.53,28.38245498106639,0,0,0
1664608450.5208795,0.0,0.0,296.9,28.38245498106639,0,0,0
1664608450.6213043,0.0,0.0,297.05,28.38245498106639,0,0,0
1664608450.7209835,0.0,0.0,298.58,28.38245498106639,0,0,0
1664608450.8213422,0.0,0.0,297.0,28.38245498106639,0,0,0
1664608450.921245,0.0,0.0,298.34,28.38245498106639,0,0,0
1664608451.0210986,0.0,0.0,299.51,28.38245498106639,0,0,0
1664608451.1226497,0.0,0.0,299.39,28.38245498106639,0,0,0
1664608451.2240522,0.0,0.0,299.22,28.38245498106639,0,0,0
1664608451.3214488,0.0,0.0,296.14,28.38245498106639,0,0,0
1664608451.4279857,0.0,0.0,298.13,28.38245498106639,0,0,0
1664608451.5217946,0.0,0.0,298.02,28.38245498106639,0,0,0
1664608451.6212761,0.0,0.0,298.37,28.38245498106639,0,0,0
1664608451.7222683,0.0,0.0,296.73,28.38245498106639,0,0,0
1664608451.8256505,0.0,0.0,296.51,28.38245498106639,0,0,0
1664608451.9214284,0.0,0.0,297.41,28.38245498106639,0,0,0
1664608452.0214648,0.0,0.0,297.55,28.38245498106639,0,0,0
1664608452.121304,0.0,0.0,297.88,28.38245498106639,0,0,0
1664608452.225697,0.0,0.0,296.89,28.38245498106639,0,0,0
1664608452.3224614,0.0,0.0,297.28,28.38245498106639,0,0,0
1664608452.4217172,0.0,0.0,297.99,28.38245498106639,0,0,0
1664608452.5226974,0.0,0.0,297.43,28.38245498106639,0,0,0
1664608452.6223302,0.0,0.0,297.75,28.38245498106639,0,0,0
1664608452.7244189,0.0,0.0,298.62,28.38245498106639,0,0,0
1664608452.8213403,0.0,0.0,297.99,28.38245498106639,0,0,0
1664608452.9214337,0.0,0.0,297.74,28.38245498106639,0,0,0
1664608453.0218155,0.0,0.0,297.55,28.38245498106639,0,0,0
1664608453.1216533,0.0,0.0,297.27,28.38245498106639,0,0,0
1664608453.2214983,0.0,0.0,299.41,28.38245498106639,0,0,0
1664608453.3217165,0.0,0.0,297.18,28.38245498106639,0,0,0
1664608453.42197,0.0,0.0,298.46,28.38245498106639,0,0,0
1664608453.5217166,0.0,0.0,297.88,28.38245498106639,0,0,0
1664608453.6223786,0.0,0.0,298.02,28.38245498106639,0,0,0
1664608453.7224755,0.0,0.0,297.46,28.38245498106639,0,0,0
1664608453.824256,0.0,0.0,298.45,28.38245498106639,0,0,0
1664608453.9210675,0.0,0.0,297.94,28.38245498106639,0,0,0
1664608454.0212276,0.0,0.0,298.43,28.38245498106639,0,0,0
1664608454.1228251,0.0,0.0,296.41,28.38245498106639,0,0,0
1664608454.221525,0.0,0.0,298.04,28.38245498106639,0,0,0
1664608454.321818,0.0,0.0,297.96,28.38245498106639,0,0,0
1664608454.421678,0.0,0.0,297.55,28.38245498106639,0,0,0
1664608454.5208995,0.0,0.0,296.99,28.38245498106639,0,0,0
1664608454.62119,0.0,0.0,297.19,28.38245498106639,0,0,0
1664608454.7215507,0.0,0.0,297.46,28.38245498106639,0,0,0
1664608454.8223906,0.0,0.0,298.75,28.38245498106639,0,0,0
1664608454.9226375,0.0,0.0,298.98,28.38245498106639,0,0,0
1664608455.0216959,0.0,0.0,301.98,28.38245498106639,0,0,0
1664608455.121686,0.0,0.0,300.52,28.38245498106639,0,0,0
1664608455.2211592,0.0,0.0,300.78,28.38245498106639,0,0,0
1664608455.3213441,0.0,0.0,298.24,28.38245498106639,0,0,0
1664608455.421352,0.0,0.0,294.32,28.38245498106639,0,0,0
1664608455.5229132,0.0,0.0,291.92,28.38245498106639,0,0,0
1664608455.6217654,0.0,0.0,291.16,28.38245498106639,0,0,0
1664608455.721361,0.0,0.0,283.8,28.38245498106639,0,0,0
1664608455.8208978,0.0,0.0,281.49,28.38245498106639,0,0,0
1664608455.9218595,0.0,0.0,282.91,28.38245498106639,0,0,0
1664608456.0215607,0.0,0.0,277.31,28.38245498106639,0,0,0
1664608456.1210587,0.0,0.0,276.71,28.38245498106639,0,0,0
1664608456.221383,0.0,0.0,275.77,28.38245498106639,0,0,0
1664608456.3308635,0.0,0.0,267.7,28.38245498106639,0,0,0
1664608456.4209847,0.0,0.0,261.78,28.38245498106639,0,0,0
1664608456.521902,0.0,0.0,262.82,28.38245498106639,0,0,0
1664608456.6221511,0.0,0.0,261.23,28.38245498106639,0,0,0
1664608456.7252848,0.0,0.0,257.71,28.38245498106639,0,0,0
1664608456.8243906,0.0,0.0,255.52,28.38245498106639,0,0,0
1664608456.920841,0.0,0.0,253.53,28.38245498106639,0,0,0
1664608457.0221174,0.0,0.0,250.47,28.38245498106639,0,0,0
1664608457.123231,0.0,0.0,247.94,28.38245498106639,0,0,0
1664608457.2310524,0.0,0.0,244.97,28.38245498106639,0,0,0
1664608457.3225398,0.0,0.0,240.62,28.38245498106639,0,0,0
1664608457.4223678,0.0,0.0,231.15,28.38245498106639,0,0,0
1664608457.5216491,0.0,0.0,229.44,28.38245498106639,0,0,0
1664608457.6209145,0.0,0.0,226.25,28.38245498106639,0,0,0
1664608457.722565,0.0,0.0,222.98,28.38245498106639,0,0,0
1664608457.820991,0.0,0.0,221.05,28.38245498106639,0,0,0
1664608457.9281318,0.0,0.0,213.1,28.38245498106639,0,0,0
1664608458.0235639,0.0,0.0,211.13,28.38245498106639,0,0,0
1664608458.1211963,0.0,0.0,211.11,28.38245498106639,0,0,0
1664608458.2240536,0.0,0.0,204.2,28.38245498106639,0,0,0
1664608458.3218954,0.0,0.0,197.73,28.38245498106639,0,0,0
1664608458.4210262,0.0,0.0,196.28,28.38245498106639,0,0,0
1664608458.5243037,0.0,0.0,198.23,28.38245498106639,0,0,0
1664608458.6216097,0.0,0.0,181.98,28.38245498106639,0,0,0
1664608458.7255993,0.0,0.0,192.91,28.38245498106639,0,0,0
1664608458.8238075,0.0,0.0,185.92,28.38245498106639,0,0,0
1664608458.9220266,0.0,0.0,180.5,28.38245498106639,0,0,0
1664608459.021707,0.0,0.0,177.94,28.38245498106639,0,0,0
1664608459.1230254,0.0,0.0,177.5,28.38245498106639,0,0,0
1664608459.2211354,0.0,0.0,172.48,28.38245498106639,0,0,0
1664608459.3218324,0.0,0.0,176.01,28.38245498106639,0,0,0
1664608459.4214003,0.0,0.0,176.43,28.38245498106639,0,0,0
1664608459.5212007,0.0,0.0,174.92,28.38245498106639,0,0,0
1664608459.6231344,0.0,0.0,170.66,28.38245498106639,0,0,0
1664608459.7216036,0.0,0.0,169.91,28.38245498106639,0,0,0
1664608459.8234076,0.0,0.0,168.78,28.38245498106639,0,0,0
1664608459.9250247,0.0,0.0,167.63,28.38245498106639,0,0,0
1664608460.0220337,0.0,0.0,163.94,28.38245498106639,0,0,0
1664608460.1216314,0.0,0.0,167.31,28.38245498106639,0,0,0
1664608460.221442,0.0,0.0,162.8,28.38245498106639,0,0,0
1664608460.3222969,0.0,0.0,159.82,28.38245498106639,0,0,0
1664608460.4234543,0.0,0.0,156.27,28.38245498106639,0,0,0
1664608460.5298305,0.0,0.0,152.86,28.38245498106639,0,0,0
1664608460.6217265,0.0,0.0,153.48,28.38245498106639,0,0,0
1664608460.7212543,0.0,0.0,151.16,28.38245498106639,0,0,0
1664608460.8214822,0.0,0.0,152.37,28.38245498106639,0,0,0
1664608460.9211955,0.0,0.0,152.98,28.38245498106639,0,0,0
1664608461.0223095,0.0,0.0,153.39,28.38245498106639,0,0,0
1664608461.1214354,0.0,0.0,152.22,28.38245498106639,0,0,0
1664608461.22133,0.0,0.0,151.81,28.38245498106639,0,0,0
1664608461.3269253,0.0,0.0,153.88,28.38245498106639,0,0,0
1664608461.4213483,0.0,0.0,152.08,28.38245498106639,0,0,0
1664608461.5215073,0.0,0.0,156.0,28.38245498106639,0,0,0
1664608461.6220217,0.0,0.0,154.98,28.38245498106639,0,0,0
1664608461.7218826,0.0,0.0,151.18,28.38245498106639,0,0,0
1664608461.820828,0.0,0.0,153.66,28.38245498106639,0,0,0
1664608461.921871,0.0,0.0,152.47,28.38245498106639,0,0,0
1664608462.0211759,0.0,0.0,153.78,28.38245498106639,0,0,0
1664608462.1266074,0.0,0.0,153.49,28.38245498106639,0,0,0
1664608462.2248423,0.0,0.0,151.56,28.38245498106639,0,0,0
1664608462.3219721,0.0,0.0,154.5,28.38245498106639,0,0,0
1664608462.4215724,0.0,0.0,153.79,28.38245498106639,0,0,0
1664608462.52093,0.0,0.0,155.61,28.38245498106639,0,0,0
1664608462.6214776,0.0,0.0,160.61,28.38245498106639,0,0,0
1664608462.7228065,0.0,0.0,164.86,28.38245498106639,0,0,0
1664608462.825553,0.0,0.0,163.05,28.38245498106639,0,0,0
1664608462.9215984,0.0,0.0,160.92,28.38245498106639,0,0,0
1664608463.0218458,0.0,0.0,176.45,28.38245498106639,0,0,0
1664608463.121398,0.0,0.0,183.59,28.38245498106639,0,0,0
1664608463.2208397,0.0,0.0,179.31,28.38245498106639,0,0,0
1664608463.3210435,0.0,0.0,196.04,28.38245498106639,0,0,0
1664608463.4213157,0.0,0.0,195.55,28.38245498106639,0,0,0
1664608463.5237098,0.0,0.0,202.32,28.38245498106639,0,0,0
1664608463.6223729,0.0,0.0,203.01,28.38245498106639,0,0,0
1664608463.7240806,0.0,0.0,207.2,28.38245498106639,0,0,0
1664608463.8215592,0.0,0.0,215.34,28.38245498106639,0,0,0
1664608463.9211853,0.0,0.0,215.01,28.38245498106639,0,0,0
1664608464.0212197,0.0,0.0,231.82,28.38245498106639,0,0,0
1664608464.1226208,0.0,0.0,224.63,28.38245498106639,0,0,0
1664608464.2218614,0.0,0.0,233.52,28.38245498106639,0,0,0
1664608464.3220077,0.0,0.0,242.87,28.38245498106639,0,0,0
1664608464.4233315,0.0,0.0,247.74,28.38245498106639,0,0,0
1664608464.5223079,0.0,0.0,248.27,28.38245498106639,0,0,0
1664608464.6226203,0.0,0.0,255.25,28.38245498106639,0,0,0
1664608464.7225473,0.0,0.0,262.87,28.38245498106639,0,0,0
1664608464.8219104,0.0,0.0,262.44,28.38245498106639,0,0,0
1664608464.921427,0.0,0.0,266.4,28.38245498106639,0,0,0
1664608465.0258427,0.0,0.0,266.7,28.38245498106639,0,0,0
1664608465.1213772,0.0,0.0,262.7,28.38245498106639,0,0,0
1664608465.2219176,0.0,0.0,271.08,28.38245498106639,0,0,0
1664608465.3213773,0.0,0.0,273.4,28.38245498106639,0,0,0
1664608465.4235601,0.0,0.0,271.56,28.38245498106639,0,0,0
1664608465.522421,0.0,0.0,268.96,28.38245498106639,0,0,0
1664608465.622219,0.0,0.0,287.62,28.38245498106639,0,0,0
1664608465.7218843,0.0,0.0,278.0,28.38245498106639,0,0,0
1664608465.8244407,0.0,0.0,276.71,28.38245498106639,0,0,0
1664608465.923222,0.0,0.0,275.64,28.38245498106639,0,0,0
1664608466.0212429,0.0,0.0,274.3,28.38245498106639,0,0,0
1664608466.1214905,0.0,0.0,275.06,28.38245498106639,0,0,0
1664608466.2245822,0.0,0.0,274.41,28.38245498106639,0,0,0
1664608466.321391,0.0,0.0,272.71,28.38245498106639,0,0,0
1664608466.4221816,0.0,0.0,273.03,28.38245498106639,0,0,0
1664608466.5216186,0.0,0.0,274.04,28.38245498106639,0,0,0
1664608466.6218526,0.0,0.0,271.83,28.38245498106639,0,0,0
1664608466.7220798,0.0,0.0,273.76,28.38245498106639,0,0,0
1664608466.8220918,0.0,0.0,272.85,28.38245498106639,0,0,0
1664608466.9239783,0.0,0.0,273.97,28.38245498106639,0,0,0
1664608467.0216954,0.0,0.0,272.9,28.38245498106639,0,0,0
