timestamp,latitude,longitude,heading,bearing,speed,satnum,distance
1664639648.9911253,0,0,0,0,0,0,0
1664639649.0919197,0,0,0,0,0,0,0
1664639649.191075,0,0,0,0,0,0,0
1664639649.2920146,0,0,0,0,0,0,0
1664639649.392485,0,0,0,0,0,0,0
1664639649.5068247,0,0,0,0,0,0,0
1664639649.5918107,0,0,0,0,0,0,0
1664639649.6906786,0,0,0,0,0,0,0
1664639649.7972553,0,0,0,0,0,0,0
1664639649.8950555,0,0,0,0,0,0,0
1664639649.990506,0,0,0,0,0,0,0
1664639650.0911222,0,0,0,0,0,0,0
1664639650.193309,0,0,0,0,0,0,0
1664639650.2920282,0,0,0,0,0,0,0
1664639650.390676,0,0,0,0,0,0,0
1664639650.4915195,0,0,0,0,0,0,0
1664639650.6125255,0,0,0,0,0,0,0
1664639650.6906939,0,0,0,0,0,0,0
1664639650.7916203,0,0,0,0,0,0,0
1664639650.8950949,0,0,0,0,0,0,0
1664639650.9907541,0,0,0,0,0,0,0
1664639651.0957086,0,0,0,0,0,0,0
1664639651.1910386,0,0,0,0,0,0,0
1664639651.2902484,0,0,0,0,0,0,0
1664639651.3913615,0,0,0,0,0,0,0
1664639651.491586,0,0,0,0,0,0,0
1664639651.5915549,0,0,0,0,0,0,0
1664639651.6960857,0,0,0,0,0,0,0
1664639651.795861,0,0,0,0,0,0,0
1664639651.8932598,0,0,0,0,0,0,0
1664639651.990968,0,0,0,0,0,0,0
1664639652.0906174,0,0,0,0,0,0,0
1664639652.1901174,0,0,0,0,0,0,0
1664639652.3047874,0,0,0,0,0,0,0
1664639652.3912084,0,0,0,0,0,0,0
1664639652.4908042,0,0,0,0,0,0,0
1664639652.5919015,0,0,0,0,0,0,0
1664639652.6917548,0,0,0,0,0,0,0
1664639652.8132463,0,0,0,0,0,0,0
1664639652.8907776,0,0,0,0,0,0,0
1664639652.9902563,0,0,0,0,0,0,0
1664639653.09039,0,0,0,0,0,0,0
1664639653.1903903,0,0,0,0,0,0,0
1664639653.2909338,0,0,0,0,0,0,0
1664639653.39208,0,0,0,0,0,0,0
1664639653.4948697,0,0,0,0,0,0,0
1664639653.5954807,0,0,0,0,0,0,0
1664639653.6934378,0,0,0,0,0,0,0
1664639653.7998695,0,0,0,0,0,0,0
1664639653.8906953,0,0,0,0,0,0,0
1664639653.992596,0,0,0,0,0,0,0
1664639654.0919788,0,0,0,0,0,0,0
1664639654.193935,0,0,0,0,0,0,0
1664639654.2924771,0,0,0,0,0,0,0
1664639654.3927486,0,0,0,0,0,0,0
1664639654.4915874,0,0,0,0,0,0,0
1664639654.5984333,0,0,0,0,0,0,0
1664639654.6921685,0,0,0,0,0,0,0
1664639654.7910302,0,0,0,0,0,0,0
1664639655.4480064,0,0,0,0,0,0,0
1664639655.4906502,0,0,0,0,0,0,0
1664639655.5907397,0,0,0,0,0,0,0
1664639655.6934316,0,0,0,0,0,0,0
1664639655.7925053,0,0,0,0,0,0,0
1664639655.8907585,0,0,0,0,0,0,0
1664639655.9921148,0,0,0,0,0,0,0
1664639656.0937138,0,0,0,0,0,0,0
1664639656.197481,0,0,0,0,0,0,0
1664639656.35075,0,0,0,0,0,0,0
1664639656.3931117,0,0,0,0,0,0,0
1664639656.490921,0,0,0,0,0,0,0
1664639656.5916424,0,0,0,0,0,0,0
1664639656.6930113,0,0,0,0,0,0,0
1664639656.7907054,0,0,0,0,0,0,0
1664639656.8902462,0,0,0,0,0,0,0
1664639656.9908276,0,0,0,0,0,0,0
1664639657.0911646,0,0,0,0,0,0,0
1664639657.1903424,0,0,0,0,0,0,0
1664639657.2906587,0,0,0,0,0,0,0
1664639657.3912942,0,0,0,0,0,0,0
1664639657.4905636,0,0,0,0,0,0,0
1664639657.6004438,0,0,0,0,0,0,0
1664639657.69395,0,0,0,0,0,0,0
1664639657.791231,0,0,0,0,0,0,0
1664639657.8932834,0,0,0,0,0,0,0
1664639657.991113,0,0,0,0,0,0,0
1664639658.0904372,0,0,0,0,0,0,0
1664639658.191541,0,0,0,0,0,0,0
1664639658.292764,0,0,0,0,0,0,0
1664639658.391688,0,0,0,0,0,0,0
1664639658.492631,0,0,0,0,0,0,0
1664639658.5916185,0,0,0,0,0,0,0
1664639658.6920607,0,0,0,0,0,0,0
1664639658.7926755,0,0,0,0,0,0,0
1664639658.8918731,0,0,0,0,0,0,0
1664639658.9913642,0,0,0,0,0,0,0
1664639659.0918465,0,0,0,0,0,0,0
1664639659.190424,0,0,0,0,0,0,0
1664639659.291559,0,0,0,0,0,0,0
1664639659.3923042,0,0,0,0,0,0,0
1664639659.490434,0,0,0,0,0,0,0
1664639659.590333,0,0,0,0,0,0,0
1664639659.6940272,0,0,0,0,0,0,0
1664639659.7932916,0,0,0,0,0,0,0
1664639659.8953753,0,0,0,0,0,0,0
1664639659.994792,0,0,0,0,0,0,0
1664639660.0919032,0,0,0,0,0,0,0
1664639660.1948175,0,0,0,0,0,0,0
1664639660.2927423,0,0,0,0,0,0,0
1664639660.3925273,0,0,0,0,0,0,0
1664639660.4914591,0,0,0,0,0,0,0
1664639660.5936465,0,0,0,0,0,0,0
1664639660.694888,0,0,0,0,0,0,0
1664639660.7929916,0,0,0,0,0,0,0
1664639660.894113,0,0,0,0,0,0,0
1664639660.9926674,0,0,0,0,0,0,0
1664639661.0911674,0,0,0,0,0,0,0
1664639661.1940565,0,0,0,0,0,0,0
1664639661.2907803,0,0,0,0,0,0,0
1664639661.3935905,0,0,0,0,0,0,0
1664639661.4907618,0,0,0,0,0,0,0
1664639661.591144,0,0,0,0,0,0,0
1664639661.6910777,0,0,0,0,0,0,0
1664639661.7901542,0,0,0,0,0,0,0
1664639661.9009311,0,0,0,0,0,0,0
1664639662.0002017,0,0,0,0,0,0,0
1664639662.0972188,0,0,0,0,0,0,0
1664639662.192168,0,0,0,0,0,0,0
1664639662.2910576,0,0,0,0,0,0,0
1664639662.3903852,0,0,0,0,0,0,0
1664639662.491076,0,0,0,0,0,0,0
1664639662.5906787,0,0,0,0,0,0,0
1664639662.6915436,0,0,0,0,0,0,0
1664639662.7907913,0,0,0,0,0,0,0
1664639662.893135,0,0,0,0,0,0,0
1664639662.9917064,0,0,0,0,0,0,0
1664639663.0932076,0,0,0,0,0,0,0
1664639663.191841,0,0,0,0,0,0,0
1664639663.2923794,0,0,0,0,0,0,0
1664639663.3952694,0,0,0,0,0,0,0
1664639663.4907472,0,0,0,0,0,0,0
1664639663.591258,0,0,0,0,0,0,0
1664639663.6908476,0,0,0,0,0,0,0
1664639663.7916977,0,0,0,0,0,0,0
1664639663.892239,0,0,0,0,0,0,0
1664639663.996238,0,0,0,0,0,0,0
1664639664.0917974,0,0,0,0,0,0,0
1664639664.1931174,0,0,0,0,0,0,0
1664639664.2932837,0,0,0,0,0,0,0
1664639664.3924303,0,0,0,0,0,0,0
1664639664.4907522,0,0,0,0,0,0,0
1664639664.5949779,0,0,0,0,0,0,0
1664639664.6911752,0,0,0,0,0,0,0
1664639664.790997,0,0,0,0,0,0,0
1664639664.8930898,0,0,0,0,0,0,0
1664639664.9905152,0,0,0,0,0,0,0
1664639665.0916715,0,0,0,0,0,0,0
1664639665.1944299,0,0,0,0,0,0,0
1664639665.2906082,0,0,0,0,0,0,0
1664639665.392274,0,0,0,0,0,0,0
1664639665.4993155,0,0,0,0,0,0,0
1664639665.5961738,0,0,0,0,0,0,0
1664639665.691593,0,0,0,0,0,0,0
1664639665.7949972,0,0,0,0,0,0,0
1664639665.9001,0,0,0,0,0,0,0
1664639665.9932547,0,0,0,0,0,0,0
1664639666.0986936,0,0,0,0,0,0,0
1664639666.1932828,0,0,0,0,0,0,0
1664639666.2949896,0,0,0,0,0,0,0
1664639666.3919425,0,0,0,0,0,0,0
1664639666.491555,0,0,0,0,0,0,0
1664639666.6083155,0,0,0,0,0,0,0
1664639666.6907556,0,0,0,0,0,0,0
1664639666.7906094,0,0,0,0,0,0,0
1664639666.9075048,0,0,0,0,0,0,0
1664639666.9912214,0,0,0,0,0,0,0
1664639667.0907328,0,0,0,0,0,0,0
1664639667.1918623,0,0,0,0,0,0,0
1664639667.293516,0,0,0,0,0,0,0
1664639667.3951616,0,0,0,0,0,0,0
1664639667.4919353,0,0,0,0,0,0,0
1664639667.593304,0,0,0,0,0,0,0
1664639667.692302,0,0,0,0,0,0,0
1664639667.797239,0,0,0,0,0,0,0
1664639667.891603,0,0,0,0,0,0,0
1664639667.9967568,0,0,0,0,0,0,0
1664639668.096338,0,0,0,0,0,0,0
1664639668.193744,0,0,0,0,0,0,0
1664639668.2951224,0,0,0,0,0,0,0
1664639668.3905451,0,0,0,0,0,0,0
1664639668.4916012,0,0,0,0,0,0,0
1664639668.5907578,0,0,0,0,0,0,0
1664639668.6936111,0,0,0,0,0,0,0
1664639668.7919247,0,0,0,0,0,0,0
1664639668.8925507,0,0,0,0,0,0,0
1664639668.991683,0,0,0,0,0,0,0
1664639669.0904038,0,0,0,0,0,0,0
1664639669.1929145,0,0,0,0,0,0,0
1664639669.291065,0,0,0,0,0,0,0
1664639669.3910453,0,0,0,0,0,0,0
1664639669.4924514,0,0,0,0,0,0,0
1664639669.5913732,0,0,0,0,0,0,0
1664639669.7003558,0,0,0,0,0,0,0
1664639669.791421,0,0,0,0,0,0,0
1664639669.8940363,0,0,0,0,0,0,0
1664639670.0041542,0,0,0,0,0,0,0
1664639670.091288,0,0,0,0,0,0,0
1664639670.1901689,0,0,0,0,0,0,0
1664639670.2904804,0,0,0,0,0,0,0
1664639670.3907723,0,0,0,0,0,0,0
1664639670.491175,0,0,0,0,0,0,0
1664639670.5923579,0,0,0,0,0,0,0
1664639670.6923885,0,0,0,0,0,0,0
1664639670.79181,0,0,0,0,0,0,0
1664639670.895777,0,0,0,0,0,0,0
1664639670.991475,0,0,0,0,0,0,0
1664639671.0919743,0,0,0,0,0,0,0
1664639671.1914299,0,0,0,0,0,0,0
1664639671.2927847,0,0,0,0,0,0,0
1664639671.3906412,0,0,0,0,0,0,0
1664639671.4920948,0,0,0,0,0,0,0
1664639671.5934234,0,0,0,0,0,0,0
1664639671.7302907,0,0,0,0,0,0,0
1664639671.7916439,0,0,0,0,0,0,0
1664639671.8969805,0,0,0,0,0,0,0
