timestamp,latitude,longitude,heading,bearing,speed,satnum,distance
1664889465.298148,0,0,0,0,0,0,0
1664889465.3976786,0,0,0,0,0,0,0
1664889465.5387394,0,0,133.67,0,0,0,0
1664889465.5977895,0,0,133.69,0,0,0,0
1664889465.6976388,0,0,133.69,0,0,0,0
1664889465.7973092,0,0,133.7,0,0,0,0
1664889465.8986347,0,0,133.81,0,0,0,0
1664889465.9984565,0,0,133.6,0,0,0,0
1664889466.0969262,0,0,133.46,0,0,0,0
1664889466.2001019,0,0,133.5,0,0,0,0
1664889466.2980738,0,0,133.77,0,0,0,0
1664889466.3979867,0,0,133.59,0,0,0,0
1664889466.5015285,0,0,133.64,0,0,0,0
1664889466.598422,0,0,133.62,0,0,0,0
1664889466.6979795,0,0,133.72,0,0,0,0
1664889466.7976952,0,0,133.57,0,0,0,0
1664889466.897674,0,0,133.67,0,0,0,0
1664889466.9977818,0,0,133.67,0,0,0,0
1664889467.0976305,0,0,133.67,0,0,0,0
1664889467.1977878,0,0,133.71,0,0,0,0
1664889467.2972248,0,0,133.32,0,0,0,0
1664889467.3999271,0,0,133.55,0,0,0,0
1664889467.4976819,0,0,133.5,0,0,0,0
1664889467.5978012,0,0,133.5,0,0,0,0
1664889467.6973445,0,0,133.65,0,0,0,0
1664889467.7971482,0,0,133.67,0,0,0,0
1664889467.8968997,0,0,133.65,0,0,0,0
1664889468.0035932,0,0,133.6,0,0,0,0
1664889468.1003764,26.840858,75.562074,133.52,0,0.157,6,0
1664889468.206311,26.840858,75.562074,133.4,0,0.157,6,0
1664889468.298972,26.840858,75.562074,133.4,0,0.157,6,0
1664889468.4041224,26.840858,75.562074,133.66,0,0.157,6,0
1664889468.5066276,26.840858,75.562074,133.76,0,0.157,6,0
1664889468.597645,26.840858,75.562074,133.57,0,0.157,6,0
1664889468.6998584,26.840858,75.562074,133.79,0,0.157,6,0
1664889468.7970788,26.840858,75.562074,133.87,0,0.178,6,0
1664889468.9007666,26.84085766666667,75.56207383333333,133.71,0,0.178,6,0
1664889468.9971726,26.84085766666667,75.56207383333333,133.57,0,0.178,6,0
1664889469.0973194,26.84085766666667,75.56207383333333,133.7,0,0.178,6,0
1664889469.199596,26.84085766666667,75.56207383333333,133.6,0,0.178,6,0
1664889469.2992961,26.84085766666667,75.56207383333333,133.76,0,0.178,6,0
1664889469.39744,26.84085766666667,75.56207383333333,133.62,0,0.178,6,0
1664889469.4980729,26.84085766666667,75.56207383333333,133.59,0,0.178,6,0
1664889469.600779,26.84085766666667,75.56207383333333,133.65,0,0.338,6,0
1664889469.7077973,26.8408575,75.562074,133.72,0,0.338,6,0
1664889469.798062,26.8408575,75.562074,133.17,0,0.338,6,0
1664889469.8983233,26.8408575,75.562074,133.53,0,0.338,6,0
1664889470.0035386,26.8408575,75.562074,133.89,0,0.338,6,0
1664889470.0974622,26.8408575,75.562074,133.64,0,0.338,6,0
1664889470.1975105,26.8408575,75.562074,133.72,0,0.338,6,0
1664889470.2978458,26.8408575,75.562074,133.62,0,0.338,6,0
1664889470.3987036,26.8408575,75.562074,133.67,0,0.083,6,0
1664889470.5075064,26.8408575,75.562074,133.67,0,0.083,6,0
1664889470.597137,26.840857333333332,75.56207383333333,134.01,0,0.083,6,0
1664889470.697267,26.840857333333332,75.56207383333333,133.91,0,0.083,6,0
1664889470.7974691,26.840857333333332,75.56207383333333,133.6,0,0.083,6,0
1664889470.8980367,26.840857333333332,75.56207383333333,133.62,0,0.083,6,0
1664889470.9990196,26.840857333333332,75.56207383333333,133.69,0,0.083,6,0
1664889471.1008132,26.840857333333332,75.56207383333333,133.59,0,0.083,6,0
1664889471.1974998,26.840857333333332,75.56207383333333,133.47,0,0.246,6,0
1664889471.3033004,26.840857333333332,75.56207366666666,133.35,0,0.246,6,0
1664889471.3977063,26.840857333333332,75.56207366666666,133.76,0,0.246,6,0
1664889471.5033948,26.840857333333332,75.56207366666666,133.55,0,0.246,6,0
1664889471.5977533,26.840857333333332,75.56207366666666,133.33,0,0.246,6,0
1664889471.6975365,26.840857333333332,75.56207366666666,133.52,0,0.246,6,0
1664889471.8015194,26.840857333333332,75.56207366666666,133.88,0,0.246,6,0
1664889471.8977218,26.840857333333332,75.56207366666666,133.91,0,0.246,6,0
1664889471.9990568,26.840857333333332,75.56207366666666,133.79,0,0.266,6,0
1664889472.099284,26.8408575,75.56207333333333,133.89,0,0.266,6,0
1664889472.1976678,26.8408575,75.56207333333333,133.65,0,0.266,6,0
1664889472.3024812,26.8408575,75.56207333333333,133.43,0,0.266,6,0
1664889472.3975575,26.8408575,75.56207333333333,133.6,0,0.266,6,0
1664889472.4973605,26.8408575,75.56207333333333,133.06,0,0.266,6,0
1664889472.5982463,26.8408575,75.56207333333333,133.0,0,0.266,6,0
1664889472.7076054,26.8408575,75.56207333333333,133.57,0,0.266,6,0
1664889472.7973676,26.8408575,75.56207333333333,133.3,0,0.109,6,0
1664889472.8979998,26.8408575,75.56207333333333,133.3,0,0.109,6,0
1664889472.9971042,26.8408575,75.562073,133.61,0,0.109,6,0
1664889473.0981076,26.8408575,75.562073,133.5,0,0.109,6,0
1664889473.1973524,26.8408575,75.562073,133.91,0,0.109,6,0
1664889473.2970445,26.8408575,75.562073,133.4,0,0.109,6,0
1664889473.397348,26.8408575,75.562073,133.57,0,0.109,6,0
1664889473.4975119,26.8408575,75.562073,133.57,0,0.109,6,0
1664889473.597168,26.8408575,75.562073,133.57,0,0.187,6,0
1664889473.705615,26.840856333333335,75.56207316666666,133.5,0,0.187,6,0
1664889473.7974453,26.840856333333335,75.56207316666666,133.82,0,0.187,6,0
1664889473.8982003,26.840856333333335,75.56207316666666,133.37,0,0.187,6,0
1664889473.997975,26.840856333333335,75.56207316666666,133.44,0,0.187,6,0
1664889474.0970488,26.840856333333335,75.56207316666666,132.37,0,0.187,6,0
1664889474.1985161,26.840856333333335,75.56207316666666,133.58,0,0.187,6,0
1664889474.2982032,26.840856333333335,75.56207316666666,133.7,0,0.187,6,0
1664889474.3974,26.840856333333335,75.56207316666666,133.67,0,0.09,6,0
1664889474.4979157,26.8408555,75.56207333333333,133.74,0,0.09,6,0
1664889474.6028173,26.8408555,75.56207333333333,133.7,0,0.09,6,0
1664889474.697901,26.8408555,75.56207333333333,133.5,0,0.09,6,0
1664889474.7971046,26.8408555,75.56207333333333,133.72,0,0.09,6,0
1664889474.8975809,26.8408555,75.56207333333333,133.72,0,0.09,6,0
1664889475.0012026,26.8408555,75.56207333333333,133.72,0,0.09,6,0
